route_id,service_id,trip_id,trip_headsign,block_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
10083,20836-0F0-0083-1,1-20836-0F0-0083,"OLBIA",,"1-20836-0F0-0083",20836,1,1
10083,20836-0F2-0083-1,1-20836-0F2-0083,"Olbia Terranova",,"1-20836-0F2-0083",20836,1,1
10083,20835-0F3-0083-1,1-20835-0F3-0083,"OZIERI CHILIVANI",,"1-20835-0F3-0083",20835,1,1
10083,20835-0F4-0083-1,1-20835-0F4-0083,"OZIERI CHILIVANI",,"1-20835-0F4-0083",20835,1,1
10083,20831-0F5-0083-1,1-20831-0F5-0083,"CAGLIARI",,"1-20831-0F5-0083",20831,1,1
10083,20830-0F6-0083-1,1-20830-0F6-0083,"DECIMOMANNU",,"1-20830-0F6-0083",20830,1,1
10083,20827-0F7-0083-1,1-20827-0F7-0083,"CAGLIARI",,"1-20827-0F7-0083",20827,1,1
10083,20826-0F8-0083-1,1-20826-0F8-0083,"DECIMOMANNU",,"1-20826-0F8-0083",20826,1,1
10083,20825-0F9-0083-1,1-20825-0F9-0083,"CAGLIARI",,"1-20825-0F9-0083",20825,1,1
10083,20824-0FA-0083-1,1-20824-0FA-0083,"ORISTANO",,"1-20824-0FA-0083",20824,1,1
10083,20823-0FB-0083-1,1-20823-0FB-0083,"CAGLIARI",,"1-20823-0FB-0083",20823,1,1
10083,20822-0FC-0083-1,1-20822-0FC-0083,"DECIMOMANNU",,"1-20822-0FC-0083",20822,1,1
10083,20821-0FD-0083-1,1-20821-0FD-0083,"CAGLIARI",,"1-20821-0FD-0083",20821,1,1
10083,20820-0FE-0083-1,1-20820-0FE-0083,"DECIMOMANNU",,"1-20820-0FE-0083",20820,1,1
10083,20819-0FF-0083-1,1-20819-0FF-0083,"CAGLIARI",,"1-20819-0FF-0083",20819,1,1
10083,20818-100-0083-1,1-20818-100-0083,"DECIMOMANNU",,"1-20818-100-0083",20818,1,1
10083,20817-101-0083-1,1-20817-101-0083,"CAGLIARI",,"1-20817-101-0083",20817,1,1
10083,20816-102-0083-1,1-20816-102-0083,"DECIMOMANNU",,"1-20816-102-0083",20816,1,1
10083,20815-103-0083-1,1-20815-103-0083,"CAGLIARI",,"1-20815-103-0083",20815,1,1
10083,20814-104-0083-1,1-20814-104-0083,"DECIMOMANNU",,"1-20814-104-0083",20814,1,1
10083,20813-105-0083-1,1-20813-105-0083,"CAGLIARI",,"1-20813-105-0083",20813,1,1
10083,20812-106-0083-1,1-20812-106-0083,"DECIMOMANNU",,"1-20812-106-0083",20812,1,1
10083,20811-107-0083-1,1-20811-107-0083,"CAGLIARI",,"1-20811-107-0083",20811,1,1
10083,20810-108-0083-1,1-20810-108-0083,"DECIMOMANNU",,"1-20810-108-0083",20810,1,1
10083,20809-109-0083-1,1-20809-109-0083,"CAGLIARI",,"1-20809-109-0083",20809,1,1
10083,20808-10A-0083-1,1-20808-10A-0083,"DECIMOMANNU",,"1-20808-10A-0083",20808,1,1
10083,20807-10B-0083-1,1-20807-10B-0083,"CAGLIARI",,"1-20807-10B-0083",20807,1,1
10083,20806-10C-0083-1,1-20806-10C-0083,"DECIMOMANNU",,"1-20806-10C-0083",20806,1,1
10083,20805-10D-0083-1,1-20805-10D-0083,"CAGLIARI",,"1-20805-10D-0083",20805,1,1
10083,20804-10E-0083-1,1-20804-10E-0083,"DECIMOMANNU",,"1-20804-10E-0083",20804,1,1
10083,20803-10F-0083-1,1-20803-10F-0083,"CAGLIARI",,"1-20803-10F-0083",20803,1,1
10083,20802-110-0083-1,1-20802-110-0083,"DECIMOMANNU",,"1-20802-110-0083",20802,1,1
10083,20801-111-0083-1,1-20801-111-0083,"CAGLIARI",,"1-20801-111-0083",20801,1,1
10083,20800-112-0083-1,1-20800-112-0083,"DECIMOMANNU",,"1-20800-112-0083",20800,1,1
70083,CG012-113-0083-7,7-CG012-113-0083,"Carbonia Serbariu",,"7-CG012-113-0083",CG012,0,0
70083,CG011-114-0083-7,7-CG011-114-0083,"DECIMOMANNU",,"7-CG011-114-0083",CG011,0,0
70083,CG010-115-0083-7,7-CG010-115-0083,"IGLESIAS",,"7-CG010-115-0083",CG010,0,0
70083,CG009-116-0083-7,7-CG009-116-0083,"DECIMOMANNU",,"7-CG009-116-0083",CG009,0,0
70083,CG008-117-0083-7,7-CG008-117-0083,"IGLESIAS",,"7-CG008-117-0083",CG008,0,0
70083,CG007-118-0083-7,7-CG007-118-0083,"DECIMOMANNU",,"7-CG007-118-0083",CG007,0,0
70083,CG006-119-0083-7,7-CG006-119-0083,"Carbonia Serbariu",,"7-CG006-119-0083",CG006,0,0
70083,CG005-11A-0083-7,7-CG005-11A-0083,"DECIMOMANNU",,"7-CG005-11A-0083",CG005,0,0
70083,CG004-11B-0083-7,7-CG004-11B-0083,"Carbonia Serbariu",,"7-CG004-11B-0083",CG004,0,0
70083,CG003-11C-0083-7,7-CG003-11C-0083,"DECIMOMANNU",,"7-CG003-11C-0083",CG003,0,0
70083,CG002-11D-0083-7,7-CG002-11D-0083,"IGLESIAS",,"7-CG002-11D-0083",CG002,0,0
70083,CG001-11E-0083-7,7-CG001-11E-0083,"DECIMOMANNU",,"7-CG001-11E-0083",CG001,0,0
70083,CAG46-11F-0083-7,7-CAG46-11F-0083,"Carbonia Serbariu",,"7-CAG46-11F-0083",CAG46,0,0
70083,CAG45-120-0083-7,7-CAG45-120-0083,"IGLESIAS",,"7-CAG45-120-0083",CAG45,0,0
70083,CAG41-121-0083-7,7-CAG41-121-0083,"IGLESIAS",,"7-CAG41-121-0083",CAG41,0,0
70083,CAG40-122-0083-7,7-CAG40-122-0083,"Carbonia Serbariu",,"7-CAG40-122-0083",CAG40,0,0
70083,CAG38-123-0083-7,7-CAG38-123-0083,"Carbonia Serbariu",,"7-CAG38-123-0083",CAG38,0,0
70083,CAG35-124-0083-7,7-CAG35-124-0083,"IGLESIAS",,"7-CAG35-124-0083",CAG35,0,0
70083,CAG34-125-0083-7,7-CAG34-125-0083,"Carbonia Serbariu",,"7-CAG34-125-0083",CAG34,0,0
70083,CAG33-126-0083-7,7-CAG33-126-0083,"IGLESIAS",,"7-CAG33-126-0083",CAG33,0,0
70083,CAG30-127-0083-7,7-CAG30-127-0083,"Carbonia Serbariu",,"7-CAG30-127-0083",CAG30,0,0
70083,CAG29-128-0083-7,7-CAG29-128-0083,"IGLESIAS",,"7-CAG29-128-0083",CAG29,0,0
70083,CAG26-129-0083-7,7-CAG26-129-0083,"Carbonia Serbariu",,"7-CAG26-129-0083",CAG26,0,0
70083,CAG25-12A-0083-7,7-CAG25-12A-0083,"IGLESIAS",,"7-CAG25-12A-0083",CAG25,0,0
70083,CAG23-12B-0083-7,7-CAG23-12B-0083,"IGLESIAS",,"7-CAG23-12B-0083",CAG23,0,0
70083,CAG22-12C-0083-7,7-CAG22-12C-0083,"Carbonia Serbariu",,"7-CAG22-12C-0083",CAG22,0,0
70083,CAG21-12D-0083-7,7-CAG21-12D-0083,"IGLESIAS",,"7-CAG21-12D-0083",CAG21,0,0
70083,CAG16-12E-0083-7,7-CAG16-12E-0083,"Carbonia Serbariu",,"7-CAG16-12E-0083",CAG16,0,0
70083,CAG13-12F-0083-7,7-CAG13-12F-0083,"IGLESIAS",,"7-CAG13-12F-0083",CAG13,0,0
70083,CAG12-130-0083-7,7-CAG12-130-0083,"Carbonia Serbariu",,"7-CAG12-130-0083",CAG12,0,0
70083,CAG11-131-0083-7,7-CAG11-131-0083,"IGLESIAS",,"7-CAG11-131-0083",CAG11,0,0
70083,CAG06-132-0083-7,7-CAG06-132-0083,"Carbonia Serbariu",,"7-CAG06-132-0083",CAG06,0,0
70083,CAG05-133-0083-7,7-CAG05-133-0083,"IGLESIAS",,"7-CAG05-133-0083",CAG05,0,0
70083,CAG04-134-0083-7,7-CAG04-134-0083,"Carbonia Serbariu",,"7-CAG04-134-0083",CAG04,0,0
70083,CAG01-135-0083-7,7-CAG01-135-0083,"IGLESIAS",,"7-CAG01-135-0083",CAG01,0,0
70083,CA291-136-0083-7,7-CA291-136-0083,"Olbia Terranova",,"7-CA291-136-0083",CA291,0,0
70083,CA152-137-0083-7,7-CA152-137-0083,"GOLFO ARANCI",,"7-CA152-137-0083",CA152,0,0
70083,CA13-138-0083-7,7-CA13-138-0083,"GOLFO ARANCI",,"7-CA13-138-0083",CA13,0,0
70083,CA016-139-0083-7,7-CA016-139-0083,"Olbia Terranova",,"7-CA016-139-0083",CA016,0,0
70083,CA014-13A-0083-7,7-CA014-13A-0083,"Olbia Terranova",,"7-CA014-13A-0083",CA014,0,0
70083,CA012-13B-0083-7,7-CA012-13B-0083,"Olbia Terranova",,"7-CA012-13B-0083",CA012,0,0
70083,CA011-13C-0083-7,7-CA011-13C-0083,"GOLFO ARANCI",,"7-CA011-13C-0083",CA011,0,0
70083,CA010-13D-0083-7,7-CA010-13D-0083,"Olbia Terranova",,"7-CA010-13D-0083",CA010,0,0
70083,CA009-13E-0083-7,7-CA009-13E-0083,"GOLFO ARANCI",,"7-CA009-13E-0083",CA009,0,0
70083,CA008-13F-0083-7,7-CA008-13F-0083,"Olbia Terranova",,"7-CA008-13F-0083",CA008,0,0
70083,CA007-140-0083-7,7-CA007-140-0083,"GOLFO ARANCI",,"7-CA007-140-0083",CA007,0,0
70083,CA006-141-0083-7,7-CA006-141-0083,"Olbia Terranova",,"7-CA006-141-0083",CA006,0,0
70083,CA005-142-0083-7,7-CA005-142-0083,"GOLFO ARANCI",,"7-CA005-142-0083",CA005,0,0
70083,CA003-143-0083-7,7-CA003-143-0083,"GOLFO ARANCI",,"7-CA003-143-0083",CA003,0,0
70083,CA002-144-0083-7,7-CA002-144-0083,"Olbia Terranova",,"7-CA002-144-0083",CA002,0,0
70083,CA001-145-0083-7,7-CA001-145-0083,"GOLFO ARANCI",,"7-CA001-145-0083",CA001,0,0
10083,94924-146-0083-1,1-94924-146-0083,"OLBIA",,"1-94924-146-0083",94924,1,1
10083,94924-147-0083-1,1-94924-147-0083,"Olbia Terranova",,"1-94924-147-0083",94924,1,1
10083,94919-148-0083-1,1-94919-148-0083,"OZIERI CHILIVANI",,"1-94919-148-0083",94919,1,1
10083,94919-149-0083-1,1-94919-149-0083,"OZIERI CHILIVANI",,"1-94919-149-0083",94919,1,1
10083,6397-14A-0083-1,1-6397-14A-0083,"CAGLIARI",,"1-6397-14A-0083",6397,1,1
10083,6395-14B-0083-1,1-6395-14B-0083,"CAGLIARI",,"1-6395-14B-0083",6395,1,1
10083,6394-14C-0083-1,1-6394-14C-0083,"DECIMOMANNU",,"1-6394-14C-0083",6394,1,1
10083,6393-14D-0083-1,1-6393-14D-0083,"CAGLIARI",,"1-6393-14D-0083",6393,1,1
10083,6392-14E-0083-1,1-6392-14E-0083,"DECIMOMANNU",,"1-6392-14E-0083",6392,1,1
10083,6391-14F-0083-1,1-6391-14F-0083,"CAGLIARI",,"1-6391-14F-0083",6391,1,1
10083,6390-150-0083-1,1-6390-150-0083,"DECIMOMANNU",,"1-6390-150-0083",6390,1,1
10083,6389-151-0083-1,1-6389-151-0083,"CAGLIARI",,"1-6389-151-0083",6389,1,1
10083,6388-152-0083-1,1-6388-152-0083,"DECIMOMANNU",,"1-6388-152-0083",6388,1,1
10083,6387-153-0083-1,1-6387-153-0083,"CAGLIARI",,"1-6387-153-0083",6387,1,1
10083,6386-154-0083-1,1-6386-154-0083,"DECIMOMANNU",,"1-6386-154-0083",6386,1,1
10083,6385-155-0083-1,1-6385-155-0083,"CAGLIARI",,"1-6385-155-0083",6385,1,1
10083,6384-156-0083-1,1-6384-156-0083,"DECIMOMANNU",,"1-6384-156-0083",6384,1,1
10083,6383-157-0083-1,1-6383-157-0083,"CAGLIARI",,"1-6383-157-0083",6383,1,1
10083,6382-158-0083-1,1-6382-158-0083,"DECIMOMANNU",,"1-6382-158-0083",6382,1,1
10083,6381-159-0083-1,1-6381-159-0083,"CAGLIARI",,"1-6381-159-0083",6381,1,1
10083,6380-15A-0083-1,1-6380-15A-0083,"DECIMOMANNU",,"1-6380-15A-0083",6380,1,1
10083,6379-15B-0083-1,1-6379-15B-0083,"CAGLIARI",,"1-6379-15B-0083",6379,1,1
10083,6378-15C-0083-1,1-6378-15C-0083,"DECIMOMANNU",,"1-6378-15C-0083",6378,1,1
10083,6377-15D-0083-1,1-6377-15D-0083,"CAGLIARI",,"1-6377-15D-0083",6377,1,1
10083,6376-15E-0083-1,1-6376-15E-0083,"DECIMOMANNU",,"1-6376-15E-0083",6376,1,1
10083,6375-15F-0083-1,1-6375-15F-0083,"CAGLIARI",,"1-6375-15F-0083",6375,1,1
10083,6374-160-0083-1,1-6374-160-0083,"DECIMOMANNU",,"1-6374-160-0083",6374,1,1
10083,6373-161-0083-1,1-6373-161-0083,"CAGLIARI",,"1-6373-161-0083",6373,1,1
10083,6372-162-0083-1,1-6372-162-0083,"DECIMOMANNU",,"1-6372-162-0083",6372,1,1
10083,6371-163-0083-1,1-6371-163-0083,"CAGLIARI",,"1-6371-163-0083",6371,1,1
10083,6370-164-0083-1,1-6370-164-0083,"DECIMOMANNU",,"1-6370-164-0083",6370,1,1
10083,6161-165-0083-1,1-6161-165-0083,"CAGLIARI",,"1-6161-165-0083",6161,1,1
10083,6145-166-0083-1,1-6145-166-0083,"CAGLIARI",,"1-6145-166-0083",6145,1,1
10083,6144-167-0083-1,1-6144-167-0083,"DECIMOMANNU",,"1-6144-167-0083",6144,1,1
10083,6143-168-0083-1,1-6143-168-0083,"CAGLIARI",,"1-6143-168-0083",6143,1,1
10083,6142-169-0083-1,1-6142-169-0083,"DECIMOMANNU",,"1-6142-169-0083",6142,1,1
10083,6141-16A-0083-1,1-6141-16A-0083,"CAGLIARI",,"1-6141-16A-0083",6141,1,1
10083,6139-16B-0083-1,1-6139-16B-0083,"CAGLIARI",,"1-6139-16B-0083",6139,1,1
10083,6138-16C-0083-1,1-6138-16C-0083,"S.GAVINO",,"1-6138-16C-0083",6138,1,1
10083,6137-16D-0083-1,1-6137-16D-0083,"CAGLIARI",,"1-6137-16D-0083",6137,1,1
10083,6136-16E-0083-1,1-6136-16E-0083,"S.GAVINO",,"1-6136-16E-0083",6136,1,1
10083,6135-16F-0083-1,1-6135-16F-0083,"CAGLIARI",,"1-6135-16F-0083",6135,1,1
10083,6134-170-0083-1,1-6134-170-0083,"S.GAVINO",,"1-6134-170-0083",6134,1,1
10083,6133-171-0083-1,1-6133-171-0083,"CAGLIARI",,"1-6133-171-0083",6133,1,1
10083,6132-172-0083-1,1-6132-172-0083,"S.GAVINO",,"1-6132-172-0083",6132,1,1
10083,6131-173-0083-1,1-6131-173-0083,"CAGLIARI",,"1-6131-173-0083",6131,1,1
10083,6130-174-0083-1,1-6130-174-0083,"S.GAVINO",,"1-6130-174-0083",6130,1,1
10083,6129-175-0083-1,1-6129-175-0083,"CAGLIARI",,"1-6129-175-0083",6129,1,1
10083,6128-176-0083-1,1-6128-176-0083,"S.GAVINO",,"1-6128-176-0083",6128,1,1
10083,6127-177-0083-1,1-6127-177-0083,"CAGLIARI",,"1-6127-177-0083",6127,1,1
10083,6126-178-0083-1,1-6126-178-0083,"S.GAVINO",,"1-6126-178-0083",6126,1,1
10083,6125-179-0083-1,1-6125-179-0083,"CAGLIARI",,"1-6125-179-0083",6125,1,1
10083,6124-17A-0083-1,1-6124-17A-0083,"S.GAVINO",,"1-6124-17A-0083",6124,1,1
10083,6123-17B-0083-1,1-6123-17B-0083,"CAGLIARI",,"1-6123-17B-0083",6123,1,1
10083,6122-17C-0083-1,1-6122-17C-0083,"S.GAVINO",,"1-6122-17C-0083",6122,1,1
10083,6121-17D-0083-1,1-6121-17D-0083,"CAGLIARI",,"1-6121-17D-0083",6121,1,1
10083,6120-17E-0083-1,1-6120-17E-0083,"S.GAVINO",,"1-6120-17E-0083",6120,1,1
10083,6118-17F-0083-1,1-6118-17F-0083,"S.GAVINO",,"1-6118-17F-0083",6118,1,1
10083,6117-180-0083-1,1-6117-180-0083,"CAGLIARI",,"1-6117-180-0083",6117,1,1
10083,6116-181-0083-1,1-6116-181-0083,"S.GAVINO",,"1-6116-181-0083",6116,1,1
10083,6115-182-0083-1,1-6115-182-0083,"CAGLIARI",,"1-6115-182-0083",6115,1,1
10083,6114-183-0083-1,1-6114-183-0083,"S.GAVINO",,"1-6114-183-0083",6114,1,1
10083,6112-184-0083-1,1-6112-184-0083,"S.GAVINO",,"1-6112-184-0083",6112,1,1
10083,6111-185-0083-1,1-6111-185-0083,"CAGLIARI",,"1-6111-185-0083",6111,1,1
10083,6110-186-0083-1,1-6110-186-0083,"S.GAVINO",,"1-6110-186-0083",6110,1,1
10083,6103-187-0083-1,1-6103-187-0083,"CAGLIARI",,"1-6103-187-0083",6103,1,1
10083,6102-188-0083-1,1-6102-188-0083,"S.GAVINO",,"1-6102-188-0083",6102,1,1
10083,6101-189-0083-1,1-6101-189-0083,"CAGLIARI",,"1-6101-189-0083",6101,1,1
10083,6100-18A-0083-1,1-6100-18A-0083,"S.GAVINO",,"1-6100-18A-0083",6100,1,1
10083,6099-18B-0083-1,1-6099-18B-0083,"CAGLIARI",,"1-6099-18B-0083",6099,1,1
10083,6098-18C-0083-1,1-6098-18C-0083,"S.GAVINO",,"1-6098-18C-0083",6098,1,1
10083,6097-18D-0083-1,1-6097-18D-0083,"CAGLIARI",,"1-6097-18D-0083",6097,1,1
10083,6096-18E-0083-1,1-6096-18E-0083,"S.GAVINO",,"1-6096-18E-0083",6096,1,1
10083,6095-18F-0083-1,1-6095-18F-0083,"CAGLIARI",,"1-6095-18F-0083",6095,1,1
10083,6094-190-0083-1,1-6094-190-0083,"S.GAVINO",,"1-6094-190-0083",6094,1,1
10083,6093-191-0083-1,1-6093-191-0083,"CAGLIARI",,"1-6093-191-0083",6093,1,1
10083,6092-192-0083-1,1-6092-192-0083,"S.GAVINO",,"1-6092-192-0083",6092,1,1
10083,6091-193-0083-1,1-6091-193-0083,"CAGLIARI",,"1-6091-193-0083",6091,1,1
10083,6090-194-0083-1,1-6090-194-0083,"S.GAVINO",,"1-6090-194-0083",6090,1,1
10083,6089-195-0083-1,1-6089-195-0083,"CAGLIARI",,"1-6089-195-0083",6089,1,1
10083,6088-196-0083-1,1-6088-196-0083,"S.GAVINO",,"1-6088-196-0083",6088,1,1
10083,6087-197-0083-1,1-6087-197-0083,"CAGLIARI",,"1-6087-197-0083",6087,1,1
10083,6086-198-0083-1,1-6086-198-0083,"S.GAVINO",,"1-6086-198-0083",6086,1,1
10083,6085-199-0083-1,1-6085-199-0083,"CAGLIARI",,"1-6085-199-0083",6085,1,1
10083,6084-19A-0083-1,1-6084-19A-0083,"S.GAVINO",,"1-6084-19A-0083",6084,1,1
10083,6083-19B-0083-1,1-6083-19B-0083,"CAGLIARI",,"1-6083-19B-0083",6083,1,1
10083,6082-19C-0083-1,1-6082-19C-0083,"S.GAVINO",,"1-6082-19C-0083",6082,1,1
10083,6081-19D-0083-1,1-6081-19D-0083,"CAGLIARI",,"1-6081-19D-0083",6081,1,1
10083,6080-19E-0083-1,1-6080-19E-0083,"S.GAVINO",,"1-6080-19E-0083",6080,1,1
10083,6073-19F-0083-1,1-6073-19F-0083,"CAGLIARI",,"1-6073-19F-0083",6073,1,1
10083,6072-1A0-0083-1,1-6072-1A0-0083,"DECIMOMANNU",,"1-6072-1A0-0083",6072,1,1
10083,6071-1A1-0083-1,1-6071-1A1-0083,"OZIERI CHILIVANI",,"1-6071-1A1-0083",6071,1,1
10083,6071-1A2-0083-1,1-6071-1A2-0083,"OZIERI CHILIVANI",,"1-6071-1A2-0083",6071,1,1
10083,6070-1A3-0083-1,1-6070-1A3-0083,"OLBIA",,"1-6070-1A3-0083",6070,1,1
10083,6070-1A4-0083-1,1-6070-1A4-0083,"Olbia Terranova",,"1-6070-1A4-0083",6070,1,1
10083,6038-1A5-0083-1,1-6038-1A5-0083,"S.GAVINO",,"1-6038-1A5-0083",6038,1,1
10083,6037-1A6-0083-1,1-6037-1A6-0083,"CAGLIARI",,"1-6037-1A6-0083",6037,1,1
10083,6013-1A7-0083-1,1-6013-1A7-0083,"CAGLIARI",,"1-6013-1A7-0083",6013,1,1
10083,5949-1A8-0083-1,1-5949-1A8-0083,"OLBIA",,"1-5949-1A8-0083",5949,1,1
10083,5948-1A9-0083-1,1-5948-1A9-0083,"GOLFO ARANCI",,"1-5948-1A9-0083",5948,1,1
10083,5945-1AA-0083-1,1-5945-1AA-0083,"OLBIA",,"1-5945-1AA-0083",5945,1,1
10083,5944-1AB-0083-1,1-5944-1AB-0083,"GOLFO ARANCI",,"1-5944-1AB-0083",5944,1,1
10083,5943-1AC-0083-1,1-5943-1AC-0083,"OLBIA",,"1-5943-1AC-0083",5943,1,1
10083,5942-1AD-0083-1,1-5942-1AD-0083,"GOLFO ARANCI",,"1-5942-1AD-0083",5942,1,1
10083,5941-1AE-0083-1,1-5941-1AE-0083,"OLBIA",,"1-5941-1AE-0083",5941,1,1
10083,5940-1AF-0083-1,1-5940-1AF-0083,"GOLFO ARANCI",,"1-5940-1AF-0083",5940,1,1
10083,5939-1B0-0083-1,1-5939-1B0-0083,"OLBIA",,"1-5939-1B0-0083",5939,1,1
10083,5938-1B1-0083-1,1-5938-1B1-0083,"GOLFO ARANCI",,"1-5938-1B1-0083",5938,1,1
10083,5937-1B2-0083-1,1-5937-1B2-0083,"OLBIA",,"1-5937-1B2-0083",5937,1,1
10083,5936-1B3-0083-1,1-5936-1B3-0083,"GOLFO ARANCI",,"1-5936-1B3-0083",5936,1,1
10083,5935-1B4-0083-1,1-5935-1B4-0083,"OLBIA",,"1-5935-1B4-0083",5935,1,1
10083,5934-1B5-0083-1,1-5934-1B5-0083,"GOLFO ARANCI",,"1-5934-1B5-0083",5934,1,1
10083,5933-1B6-0083-1,1-5933-1B6-0083,"OLBIA",,"1-5933-1B6-0083",5933,1,1
10083,5932-1B7-0083-1,1-5932-1B7-0083,"GOLFO ARANCI",,"1-5932-1B7-0083",5932,1,1
10083,5931-1B8-0083-1,1-5931-1B8-0083,"OLBIA",,"1-5931-1B8-0083",5931,1,1
10083,5930-1B9-0083-1,1-5930-1B9-0083,"GOLFO ARANCI",,"1-5930-1B9-0083",5930,1,1
10083,5929-1BA-0083-1,1-5929-1BA-0083,"OLBIA",,"1-5929-1BA-0083",5929,1,1
10083,5928-1BB-0083-1,1-5928-1BB-0083,"GOLFO ARANCI",,"1-5928-1BB-0083",5928,1,1
10083,5927-1BC-0083-1,1-5927-1BC-0083,"OLBIA",,"1-5927-1BC-0083",5927,1,1
10083,5926-1BD-0083-1,1-5926-1BD-0083,"GOLFO ARANCI",,"1-5926-1BD-0083",5926,1,1
10083,5925-1BE-0083-1,1-5925-1BE-0083,"OLBIA",,"1-5925-1BE-0083",5925,1,1
10083,5924-1BF-0083-1,1-5924-1BF-0083,"GOLFO ARANCI",,"1-5924-1BF-0083",5924,1,1
10083,5923-1C0-0083-1,1-5923-1C0-0083,"OLBIA",,"1-5923-1C0-0083",5923,1,1
10083,5922-1C1-0083-1,1-5922-1C1-0083,"GOLFO ARANCI",,"1-5922-1C1-0083",5922,1,1
10083,5921-1C2-0083-1,1-5921-1C2-0083,"OLBIA",,"1-5921-1C2-0083",5921,1,1
10083,5920-1C3-0083-1,1-5920-1C3-0083,"GOLFO ARANCI",,"1-5920-1C3-0083",5920,1,1
10083,5919-1C4-0083-1,1-5919-1C4-0083,"OLBIA",,"1-5919-1C4-0083",5919,1,1
10083,5918-1C5-0083-1,1-5918-1C5-0083,"GOLFO ARANCI",,"1-5918-1C5-0083",5918,1,1
10083,5917-1C6-0083-1,1-5917-1C6-0083,"OLBIA",,"1-5917-1C6-0083",5917,1,1
10083,5916-1C7-0083-1,1-5916-1C7-0083,"GOLFO ARANCI",,"1-5916-1C7-0083",5916,1,1
10083,5293-1C8-0083-1,1-5293-1C8-0083,"Olbia Terranova",,"1-5293-1C8-0083",5293,1,1
10083,5293-1C9-0083-1,1-5293-1C9-0083,"OLBIA",,"1-5293-1C9-0083",5293,1,1
10083,5291-1CA-0083-1,1-5291-1CA-0083,"Olbia Terranova",,"1-5291-1CA-0083",5291,1,1
10083,5291-1CB-0083-1,1-5291-1CB-0083,"OLBIA",,"1-5291-1CB-0083",5291,1,1
10083,5289-1CC-0083-1,1-5289-1CC-0083,"Olbia Terranova",,"1-5289-1CC-0083",5289,1,1
10083,5289-1CD-0083-1,1-5289-1CD-0083,"OLBIA",,"1-5289-1CD-0083",5289,1,1
10083,5285-1CE-0083-1,1-5285-1CE-0083,"Olbia Terranova",,"1-5285-1CE-0083",5285,1,1
10083,5285-1CF-0083-1,1-5285-1CF-0083,"OLBIA",,"1-5285-1CF-0083",5285,1,1
10083,5283-1D0-0083-1,1-5283-1D0-0083,"SASSARI",,"1-5283-1D0-0083",5283,1,1
10083,5283-1D1-0083-1,1-5283-1D1-0083,"SASSARI",,"1-5283-1D1-0083",5283,1,1
10083,5281-1D2-0083-1,1-5281-1D2-0083,"SASSARI",,"1-5281-1D2-0083",5281,1,1
10083,5281-1D3-0083-1,1-5281-1D3-0083,"SASSARI",,"1-5281-1D3-0083",5281,1,1
10083,5279-1D4-0083-1,1-5279-1D4-0083,"SASSARI",,"1-5279-1D4-0083",5279,1,1
10083,5279-1D5-0083-1,1-5279-1D5-0083,"SASSARI",,"1-5279-1D5-0083",5279,1,1
10083,5277-1D6-0083-1,1-5277-1D6-0083,"SASSARI",,"1-5277-1D6-0083",5277,1,1
10083,5277-1D7-0083-1,1-5277-1D7-0083,"SASSARI",,"1-5277-1D7-0083",5277,1,1
10083,5275-1D8-0083-1,1-5275-1D8-0083,"SASSARI",,"1-5275-1D8-0083",5275,1,1
10083,5275-1D9-0083-1,1-5275-1D9-0083,"SASSARI",,"1-5275-1D9-0083",5275,1,1
10083,5273-1DA-0083-1,1-5273-1DA-0083,"SASSARI",,"1-5273-1DA-0083",5273,1,1
10083,5273-1DB-0083-1,1-5273-1DB-0083,"SASSARI",,"1-5273-1DB-0083",5273,1,1
10083,5271-1DC-0083-1,1-5271-1DC-0083,"SASSARI",,"1-5271-1DC-0083",5271,1,1
10083,5271-1DD-0083-1,1-5271-1DD-0083,"SASSARI",,"1-5271-1DD-0083",5271,1,1
10083,5173-1DE-0083-1,1-5173-1DE-0083,"OZIERI CHILIVANI",,"1-5173-1DE-0083",5173,1,1
10083,5171-1DF-0083-1,1-5171-1DF-0083,"OZIERI CHILIVANI",,"1-5171-1DF-0083",5171,1,1
10083,5169-1E0-0083-1,1-5169-1E0-0083,"OZIERI CHILIVANI",,"1-5169-1E0-0083",5169,1,1
10083,5168-1E1-0083-1,1-5168-1E1-0083,"PORTO TORRES MARITTIMA",,"1-5168-1E1-0083",5168,1,1
10083,5167-1E2-0083-1,1-5167-1E2-0083,"OZIERI CHILIVANI",,"1-5167-1E2-0083",5167,1,1
10083,5166-1E3-0083-1,1-5166-1E3-0083,"SASSARI",,"1-5166-1E3-0083",5166,1,1
10083,5165-1E4-0083-1,1-5165-1E4-0083,"OZIERI CHILIVANI",,"1-5165-1E4-0083",5165,1,1
10083,5164-1E5-0083-1,1-5164-1E5-0083,"SASSARI",,"1-5164-1E5-0083",5164,1,1
10083,5163-1E6-0083-1,1-5163-1E6-0083,"OZIERI CHILIVANI",,"1-5163-1E6-0083",5163,1,1
10083,5162-1E7-0083-1,1-5162-1E7-0083,"SASSARI",,"1-5162-1E7-0083",5162,1,1
10083,5160-1E8-0083-1,1-5160-1E8-0083,"SASSARI",,"1-5160-1E8-0083",5160,1,1
10083,4940-1E9-0083-1,1-4940-1E9-0083,"MACOMER",,"1-4940-1E9-0083",4940,1,1
